NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.5,1339524,15947,27617,21887,34829
2,1000,0.5,1412443,15947,27617,21836,27233
2,1000,0.5,1593457,15947,27617,21845,27233
2,1000,0.5,1494808,15947,27617,21839,34863
2,1000,0.5,1496126,15947,27617,21881,29175
2,1000,0.5,1786004,15947,27617,21899,27233
2,1000,0.5,1909594,15947,27617,21881,27233
2,1000,0.5,1940376,15947,27617,21954.5,27313
2,1000,0.5,2162421,15947,27617,22370,27233
2,1000,0.5,1981204,15947,27617,21833,20937
2,1000,0.5,2232240,15947,27617,21884,29085
2,1000,0.5,2377523,15947,27617,22005.5,27233
2,1000,0.5,2609181,15947,27617,21935,27313
2,1000,0.5,2611387,15947,27617,21897.5,27233
2,1000,0.5,2600196,15947,27617,21833,29071
2,1000,0.5,2678979,15947,27617,21857,27233
2,1000,0.5,2730463,15947,27617,22160,27617
2,1000,0.5,2726867,15947,27617,22121,27617
2,1000,0.5,2945020,15947,27617,21945.5,34859
2,1000,0.5,3056638,15947,27617,22526,27617
2,1000,0.5,3125600,15947,27617,21974,27233
2,1000,0.5,3380554,15947,27617,22401.5,27617
2,1000,0.5,3230564,15947,27617,22554.5,27233
2,1000,0.5,3171677,15947,27617,22344.5,27313
2,1000,0.5,3191571,15947,27617,22557.5,27617
2,1000,0.5,3572103,15947,27617,22250,27617
2,1000,0.5,3584162,15947,27617,22397,27617
2,1000,0.5,3593454,15947,27617,21992,27617
2,1000,0.5,3607691,15947,27617,22175,27617
2,1000,0.5,3573714,15947,27617,22691,27233
2,1000,0.5,3609050,15947,27617,22470.5,27617
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,0,15947,27617,22949.000841379166,18641
2,1000,0.6,321451,15947,27617,22953.26750779152,34901
2,1000,0.6,172123,15947,27617,22998.067613840103,20937
2,1000,0.6,168386,15947,27617,22949.000841379166,18641
2,1000,0.6,11541,15947,27617,22957.534044504166,27233
2,1000,0.6,444036,15947,27617,22993.80071091652,34927
2,1000,0.6,451714,15947,27617,22953.26768708229,29185
2,1000,0.6,746237,15947,27617,22983.134142160416,20937
2,1000,0.6,891259,15947,27617,22951.134172677994,34837
2,1000,0.6,807196,15947,27617,22959.66758942604,29219
2,1000,0.6,892315,15947,27617,22976.734239816666,29183
2,1000,0.6,1308544,15947,27617,22949.000841379166,18641
2,1000,0.6,1182351,15947,27617,23015.134172677994,27233
2,1000,0.6,1153040,15947,27617,23313.800768136978,27233
2,1000,0.6,1193593,15947,27617,23358.600450754166,28829
2,1000,0.6,1339524,15947,27617,23023.667680978775,34829
2,1000,0.6,1412443,15947,27617,22987.400743722916,27233
2,1000,0.6,1593457,15947,27617,22993.80089020729,27233
2,1000,0.6,1494808,15947,27617,22989.53428864479,34863
2,1000,0.6,1496126,15947,27617,23019.400743722916,29175
2,1000,0.6,1786004,15947,27617,23032.200808286667,27233
2,1000,0.6,1909594,15947,27617,23019.400743722916,27233
2,1000,0.6,1940376,15947,27617,23071.667097330093,27313
2,1000,0.6,2162421,15947,27617,23367.1341650486,27233
2,1000,0.6,1981204,15947,27617,22985.267442941666,20937
2,1000,0.6,2232240,15947,27617,23021.533922433853,29085
2,1000,0.6,2377523,15947,27617,23107.934801340103,27233
2,1000,0.6,2609181,15947,27617,23057.800741434097,27313
2,1000,0.6,2611387,15947,27617,23031.134020090103,27233
2,1000,0.6,2600196,15947,27617,22985.26768708229,29071
2,1000,0.6,2678979,15947,27617,23002.33424592018,27233
2,1000,0.6,2730463,15947,27617,23217.80040192604,27617
2,1000,0.6,2726867,15947,27617,23190.067400217056,27617
2,1000,0.6,2945020,15947,27617,23065.267451047897,34859
2,1000,0.6,3056638,15947,27617,23478.06747698784,27617
2,1000,0.6,3125600,15947,27617,23085.534044504166,27233
2,1000,0.6,3380554,15947,27617,23389.533401727676,27617
2,1000,0.6,3230564,15947,27617,23498.33407473564,27233
2,1000,0.6,3171677,15947,27617,23349.00038743019,27313
2,1000,0.6,3191571,15947,27617,23500.46746277809,27617
2,1000,0.6,3572103,15947,27617,23281.800713777542,27617
2,1000,0.6,3584162,15947,27617,23386.33404290676,27617
2,1000,0.6,3593454,15947,27617,23098.33400607109,27617
2,1000,0.6,3607691,15947,27617,23228.467365026474,27617
