NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.8,1656662,15947,27617,25383.798674046993,27233
2,1000,0.8,1546658,15947,27617,25357.69882053137,27233
2,1000,0.8,1640439,15947,27617,25325.298841893673,34889
2,1000,0.8,1554519,15947,27617,25323.49874728918,28869
2,1000,0.8,1419546,15947,27617,25321.698698461056,29135
2,1000,0.8,2228254,15947,27617,25309.09884494543,27233
2,1000,0.8,2076755,15947,27617,25319.898893773556,27233
2,1000,0.8,2087966,15947,27617,25291.54873508215,19071
2,1000,0.8,2071475,15947,27617,25315.398756444454,34827
2,1000,0.8,2216555,15947,27617,25327.09867709875,27313
2,1000,0.8,2602076,15947,27617,25412.598913490772,27233
2,1000,0.8,2533763,15947,27617,25384.24923557043,28945
2,1000,0.8,2586760,15947,27617,25541.29888767004,27233
2,1000,0.8,2406352,15947,27617,25500.348600804806,27233
2,1000,0.8,2608881,15947,27617,25425.198408544064,27617
2,1000,0.8,3060259,15947,27617,25425.19830173254,27617
2,1000,0.8,2961451,15947,27617,25371.649076879025,27233
2,1000,0.8,2947279,15947,27617,25503.49894565344,27617
2,1000,0.8,2935122,15947,27617,25423.39868015051,27617
2,1000,0.8,2899094,15947,27617,25408.54809421301,27233
2,1000,0.8,3139163,15947,27617,25473.798323094845,27617
2,1000,0.8,3220171,15947,27617,25452.19855350256,27313
2,1000,0.8,3205951,15947,27617,25523.7485794425,27617
2,1000,0.8,3245693,15947,27617,25385.599020421505,27617
2,1000,0.8,3393370,15947,27617,25494.498564183712,27233
2,1000,0.8,3609168,15947,27617,25408.54848998785,27617
2,1000,0.8,3590645,15947,27617,25502.147995591164,27617
2,1000,0.8,3631648,15947,27617,25391.448935449123,27233
2,1000,0.8,3597470,15947,27617,25406.748622357845,27233
2,1000,0.8,3611795,15947,27617,25483.6988787055,27617
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,0,15947,27617,26450.00022083521,18641
2,1000,0.90000004,229570,15947,27617,26454.22238880396,27233
2,1000,0.90000004,30672,15947,27617,26450.00022083521,18641
2,1000,0.90000004,283071,15947,27617,26450.00022083521,18641
2,1000,0.90000004,440164,15947,27617,26465.622657358646,29225
2,1000,0.90000004,378701,15947,27617,26450.00022083521,18641
2,1000,0.90000004,883736,15947,27617,26450.00022083521,18641
2,1000,0.90000004,596357,15947,27617,26455.066871225834,34813
2,1000,0.90000004,837874,15947,27617,26468.57801014185,21577
2,1000,0.90000004,783914,15947,27617,26454.64475208521,27233
2,1000,0.90000004,451965,15947,27617,26454.222755014896,27233
2,1000,0.90000004,983684,15947,27617,26452.111335337162,19071
2,1000,0.90000004,914464,15947,27617,26450.84445911646,29177
2,1000,0.90000004,1336618,15947,27617,26458.44455677271,29187
2,1000,0.90000004,1113187,15947,27617,26450.00022083521,18641
2,1000,0.90000004,1029209,15947,27617,26452.53391224146,29211
2,1000,0.90000004,1656662,15947,27617,26497.28928333521,27233
2,1000,0.90000004,1546658,15947,27617,26485.044898569584,27233
2,1000,0.90000004,1640439,15947,27617,26469.84484821558,34889
2,1000,0.90000004,1554519,15947,27617,26469.00022083521,28869
2,1000,0.90000004,1419546,15947,27617,26468.155738413334,29135
2,1000,0.90000004,2228254,15947,27617,26462.24484974146,27233
2,1000,0.90000004,2076755,15947,27617,26467.311500132084,27233
2,1000,0.90000004,2087966,15947,27617,26454.01129871607,19071
2,1000,0.90000004,2071475,15947,27617,26465.199866831303,34827
2,1000,0.90000004,2216555,15947,27617,26470.68975788355,27313
2,1000,0.90000004,2602076,15947,27617,26510.799987256527,27233
2,1000,0.90000004,2533763,15947,27617,26497.499610483646,28945
2,1000,0.90000004,2586760,15947,27617,26571.177985727787,27233
2,1000,0.90000004,2406352,15947,27617,26551.96732288599,27233
