NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.6,76016,9479,14603,13558.2265625,14905
10,1000,0.6,94784,9479,14603,13741.354248046875,15728
10,1000,0.6,102762,9479,14603,13741.3896484375,14894
10,1000,0.6,103587,9479,14603,13650.63037109375,12689
10,1000,0.6,111906,9479,14603,13503.81298828125,14494
10,1000,0.6,97921,9479,14603,13819.30615234375,17213
10,1000,0.6,113748,9479,14603,13665.801513671875,16791
10,1000,0.6,123828,9479,14603,13219.877197265625,15064
10,1000,0.6,118947,9479,14603,13449.567138671875,15940
10,1000,0.6,132517,9479,14603,13429.812255859375,15200
10,1000,0.6,117214,9479,14603,13401.781494140625,15530
10,1000,0.6,132677,9479,14603,13786.383544921875,17075
10,1000,0.6,141645,9479,14603,13595.33251953125,14984
10,1000,0.6,137732,9479,14603,13500.272705078125,15040
10,1000,0.6,148460,9479,14603,13576.54443359375,14683
10,1000,0.6,140303,9479,14603,13501.443603515625,16331
10,1000,0.6,151209,9479,14603,13671.21240234375,14646
10,1000,0.6,152651,9479,14603,13433.77978515625,16957
10,1000,0.6,161396,9479,14603,13372.511962890625,13117
10,1000,0.6,153173,9479,14603,13360.3076171875,14157
10,1000,0.6,157737,9479,14603,13437.66259765625,13536
10,1000,0.6,165368,9479,14603,13426.611572265625,14137
10,1000,0.7,0,9479,14603,13810.523193359375,11689
10,1000,0.7,0,9479,14603,13810.523193359375,11689
10,1000,0.7,0,9479,14603,13810.523193359375,11689
10,1000,0.7,0,9479,14603,13810.523193359375,11689
10,1000,0.7,0,9479,14603,13810.523193359375,11689
10,1000,0.7,9860,9479,14603,13815.101806640625,13642
10,1000,0.7,3205,9479,14603,13810.523193359375,11689
10,1000,0.7,18386,9479,14603,13809.170166015625,13708
10,1000,0.7,12882,9479,14603,13938.88134765625,13246
10,1000,0.7,18949,9479,14603,13814.00634765625,12687
10,1000,0.7,30474,9479,14603,13832.781982421875,15306
10,1000,0.7,27251,9479,14603,13884.109130859375,13857
10,1000,0.7,21727,9479,14603,13982.31396484375,13025
10,1000,0.7,33838,9479,14603,13842.85791015625,14031
10,1000,0.7,37891,9479,14603,13832.657470703125,12812
10,1000,0.7,47621,9479,14603,13856.0888671875,13993
10,1000,0.7,53899,9479,14603,13984.666748046875,15290
10,1000,0.7,38669,9479,14603,13799.740478515625,11689
10,1000,0.7,49969,9479,14603,13869.410888671875,15216
10,1000,0.7,56873,9479,14603,13844.614990234375,13773
10,1000,0.7,69627,9479,14603,13954.7646484375,16486
10,1000,0.7,66590,9479,14603,13955.232788085938,14472
10,1000,0.7,63477,9479,14603,13972.51171875,14758
10,1000,0.7,70231,9479,14603,13898.8984375,13891
10,1000,0.7,75822,9479,14603,13937.33447265625,15566
10,1000,0.7,79272,9479,14603,13926.886474609375,13635
10,1000,0.7,86839,9479,14603,13859.095947265625,14892
10,1000,0.7,85978,9479,14603,13886.8427734375,16156
10,1000,0.7,76016,9479,14603,13919.99072265625,14905
10,1000,0.7,94784,9479,14603,14036.315673828125,15728
10,1000,0.7,102762,9479,14603,13939.611328125,14894
10,1000,0.7,103587,9479,14603,13883.707641601563,12689
10,1000,0.7,111906,9479,14603,13905.31005859375,14494
10,1000,0.7,97921,9479,14603,13992.364013671875,17213
10,1000,0.7,113748,9479,14603,14007.72412109375,16791
10,1000,0.7,123828,9479,14603,13710.984130859375,15064
10,1000,0.7,118947,9479,14603,13860.423828125,15940
10,1000,0.7,132517,9479,14603,13867.5791015625,15200
10,1000,0.7,117214,9479,14603,13850.274169921875,15530
10,1000,0.7,132677,9479,14603,14077.42431640625,17075
10,1000,0.7,141645,9479,14603,13945.37744140625,14984
10,1000,0.7,137732,9479,14603,13772.04150390625,15040
10,1000,0.7,148460,9479,14603,13957.996826171875,14683
10,1000,0.7,140303,9479,14603,13875.134765625,16331
10,1000,0.7,151209,9479,14603,14037.85205078125,14646
10,1000,0.7,152651,9479,14603,13856.830078125,16957
10,1000,0.7,161396,9479,14603,13812.264404296875,13117
10,1000,0.7,153173,9479,14603,13798.06884765625,14157
10,1000,0.7,157737,9479,14603,13843.54296875,13536
10,1000,0.7,165368,9479,14603,13855.283447265625,14137
10,1000,0.8,0,9479,14603,14151.12841796875,11689
10,1000,0.8,0,9479,14603,14151.12841796875,11689
10,1000,0.8,0,9479,14603,14151.12841796875,11689
10,1000,0.8,0,9479,14603,14151.12841796875,11689
10,1000,0.8,0,9479,14603,14151.12841796875,11689
10,1000,0.8,9860,9479,14603,14149.374877929688,13642
10,1000,0.8,3205,9479,14603,14151.12841796875,11689
10,1000,0.8,18386,9479,14603,14151.263916015625,13708
10,1000,0.8,12882,9479,14603,14202.7978515625,13246
