NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
5,1000,0.2,2346292,8685,11439,9826.768310546875,11911
5,1000,0.2,2534420,8685,11439,9805.6484375,10371
5,1000,0.2,2656979,8685,11439,9819.968017578125,10563
5,1000,0.2,2539202,8685,11439,9811.409423828125,15767
5,1000,0.2,2552956,8685,11439,9908.99267578125,10563
5,1000,0.2,2608583,8685,11439,9972.689208984375,10739
5,1000,0.2,3022218,8685,11439,9801.953857421875,10359
5,1000,0.2,2938826,8685,11439,9828.14599609375,10363
5,1000,0.2,2806928,8685,11439,9858.2431640625,10353
5,1000,0.2,3002004,8685,11439,9803.72900390625,10155
5,1000,0.2,2825367,8685,11439,9905.60791015625,10343
5,1000,0.2,3281221,8685,11439,9714.998291015625,15321
5,1000,0.2,3212177,8685,11439,9827.353515625,11919
5,1000,0.2,3212088,8685,11439,9920.337890625,16143
5,1000,0.2,3084814,8685,11439,9830.689697265625,11923
5,1000,0.2,3202833,8685,11439,10027.457763671875,11923
5,1000,0.2,3394761,8685,11439,9803.7294921875,10155
5,1000,0.2,3585126,8685,11439,9831.569091796875,12085
5,1000,0.2,3567628,8685,11439,9862.25,15705
5,1000,0.2,3572295,8685,11439,9807.897216796875,15767
5,1000,0.2,3383519,8685,11439,9810.724853515625,10349
5,1000,0.2,3709016,8685,11439,9864.929931640625,14105
5,1000,0.2,3823266,8685,11439,9827.730224609375,10551
5,1000,0.2,3677262,8685,11439,9799.0498046875,10353
5,1000,0.2,3673466,8685,11439,9844.265380859375,11911
5,1000,0.2,3685941,8685,11439,9796.288330078125,11911
5,1000,0.2,4138172,8685,11439,9844.688720703125,15933
5,1000,0.2,3971139,8685,11439,9951.326171875,15977
5,1000,0.2,4057090,8685,11439,9854.041015625,12307
5,1000,0.2,4057369,8685,11439,9858.968505859375,15875
5,1000,0.2,3898900,8685,11439,9938.64990234375,12409
5,1000,0.2,4197613,8685,11439,9814.288330078125,15767
5,1000,0.2,4300333,8685,11439,9855.588623046875,11927
5,1000,0.2,4192654,8685,11439,9911.416015625,12121
5,1000,0.2,4390245,8685,11439,9859.564697265625,13991
5,1000,0.2,4196008,8685,11439,9818.489990234375,10458
5,1000,0.2,4467404,8685,11439,9816.0166015625,11911
5,1000,0.2,4724594,8685,11439,9833.191162109375,12067
5,1000,0.2,4545280,8685,11439,10331.70654296875,12099
5,1000,0.2,4537084,8685,11439,9818.82568359375,11911
5,1000,0.2,4454798,8685,11439,9788.608154296875,13969
5,1000,0.2,4876570,8685,11439,10200.209228515625,12243
5,1000,0.2,4845402,8685,11439,9809.809814453125,13913
5,1000,0.2,4787379,8685,11439,9813.543701171875,11911
5,1000,0.2,4985927,8685,11439,9827.130126953125,12183
5,1000,0.2,4907511,8685,11439,9833.906494140625,10169
5,1000,0.2,5083581,8685,11439,9816.8828125,15869
5,1000,0.2,5015325,8685,11439,9922.47705078125,12235
5,1000,0.2,5010789,8685,11439,9912.053466796875,12211
5,1000,0.2,5013176,8685,11439,10127.12744140625,16217
5,1000,0.2,5149614,8685,11439,9930.447998046875,12281
5,1000,0.3,0,8685,11439,10139.5029296875,10155
5,1000,0.3,0,8685,11439,10139.5029296875,10155
5,1000,0.3,0,8685,11439,10139.5029296875,10155
5,1000,0.3,0,8685,11439,10139.5029296875,10155
5,1000,0.3,0,8685,11439,10139.5029296875,10155
5,1000,0.3,8,8685,11439,10139.5029296875,10155
5,1000,0.3,51,8685,11439,10139.5029296875,10155
5,1000,0.3,75439,8685,11439,10128.279052734375,10339
5,1000,0.3,2223,8685,11439,10174.386474609375,10325
5,1000,0.3,16,8685,11439,10139.5029296875,10155
5,1000,0.3,365943,8685,11439,10139.5029296875,10155
5,1000,0.3,388211,8685,11439,10139.5029296875,10155
5,1000,0.3,546602,8685,11439,10145.72265625,10161
5,1000,0.3,297840,8685,11439,10139.5029296875,10155
5,1000,0.3,484155,8685,11439,10139.5029296875,10155
5,1000,0.3,766799,8685,11439,10213.80419921875,10239
5,1000,0.3,783183,8685,11439,10142.56689453125,10165
5,1000,0.3,788444,8685,11439,10139.5029296875,10155
5,1000,0.3,722840,8685,11439,10163.640380859375,10549
5,1000,0.3,799684,8685,11439,10141.960205078125,10155
5,1000,0.3,890394,8685,11439,10139.5029296875,10155
5,1000,0.3,1079500,8685,11439,10137.0771484375,12095
5,1000,0.3,992145,8685,11439,10139.5029296875,10155
5,1000,0.3,991017,8685,11439,10249.996337890625,10620
5,1000,0.3,972144,8685,11439,10145.872314453125,10533
5,1000,0.3,1149112,8685,11439,10158.67333984375,10155
5,1000,0.3,1288980,8685,11439,10139.5029296875,10155
5,1000,0.3,1210596,8685,11439,10144.35693359375,11911
5,1000,0.3,1318968,8685,11439,10139.5029296875,10155
