NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.2,3985339,8685,11439,9974.12109375,12087
10,1000,0.2,4186331,8685,11439,9969.12939453125,13913
10,1000,0.2,3969423,8685,11439,9786.201171875,13969
10,1000,0.2,4205571,8685,11439,9809.561279296875,11919
10,1000,0.2,4241572,8685,11439,9926.719970703125,12415
10,1000,0.2,4344111,8685,11439,9826.281982421875,10256
10,1000,0.2,4391014,8685,11439,10004.647705078125,13893
10,1000,0.2,3836446,8685,11439,9813.322021484375,10155
10,1000,0.2,3962783,8685,11439,9939.45703125,12191
10,1000,0.2,4086208,8685,11439,10209.38916015625,12077
10,1000,0.2,4765670,8685,11439,9919.37646484375,12591
10,1000,0.2,5028041,8685,11439,9835.8818359375,10591
10,1000,0.2,4884765,8685,11439,9911.339111328125,12073
10,1000,0.2,4548220,8685,11439,9836.619384765625,10165
10,1000,0.2,4515601,8685,11439,9846.42626953125,12075
10,1000,0.2,5112608,8685,11439,10269.801025390625,13833
10,1000,0.2,4491282,8685,11439,9845.481201171875,12169
10,1000,0.2,4793915,8685,11439,9822.441650390625,10242
10,1000,0.2,4716976,8685,11439,9802.281494140625,10155
10,1000,0.2,5108980,8685,11439,9921.800537109375,12243
10,1000,0.2,5891826,8685,11439,9808.185546875,11917
10,1000,0.2,5246699,8685,11439,9867.3212890625,12247
10,1000,0.2,5744662,8685,11439,9874.0009765625,14533
10,1000,0.2,5586864,8685,11439,10265.0009765625,11889
10,1000,0.2,5288153,8685,11439,9821.377685546875,11911
10,1000,0.2,5401890,8685,11439,9799.24169921875,10369
10,1000,0.2,5883459,8685,11439,9861.281494140625,11996
10,1000,0.2,5400486,8685,11439,9814.760498046875,12039
10,1000,0.2,5457418,8685,11439,9876.09716796875,11994
10,1000,0.2,5471901,8685,11439,9932.2978515625,12097
10,1000,0.2,6010210,8685,11439,9824.36083984375,12059
10,1000,0.2,6283520,8685,11439,9841.264892578125,11917
10,1000,0.2,6479247,8685,11439,10086.828857421875,12429
10,1000,0.2,6399394,8685,11439,9862.24072265625,10375
10,1000,0.2,6369448,8685,11439,9904.424560546875,13923
10,1000,0.2,6055511,8685,11439,9847.400390625,10365
10,1000,0.2,6540530,8685,11439,10028.43359375,15815
10,1000,0.2,6515098,8685,11439,9902.120849609375,14009
10,1000,0.2,6378225,8685,11439,9832.03857421875,12041
10,1000,0.2,6602021,8685,11439,9827.3857421875,10335
10,1000,0.2,7191415,8685,11439,9943.6416015625,12253
10,1000,0.2,7343776,8685,11439,10566.448486328125,13773
10,1000,0.2,7080344,8685,11439,9984.890869140625,12469
10,1000,0.2,7128035,8685,11439,9812.241943359375,11911
10,1000,0.2,7306416,8685,11439,9841.335205078125,12049
10,1000,0.2,6778979,8685,11439,9979.880859375,12263
10,1000,0.2,7110672,8685,11439,9814.761474609375,12018
10,1000,0.2,7225681,8685,11439,9856.040283203125,12005
10,1000,0.2,6772641,8685,11439,9920.776611328125,16131
10,1000,0.2,7355466,8685,11439,9915.726806640625,12253
10,1000,0.2,7585121,8685,11439,9954.559326171875,12093
10,1000,0.2,7566990,8685,11439,9850.8154296875,12013
10,1000,0.2,8071376,8685,11439,10166.463623046875,16293
10,1000,0.2,8064697,8685,11439,9858.60986328125,10213
10,1000,0.2,8022747,8685,11439,9921.361083984375,14005
10,1000,0.2,7842305,8685,11439,9910.657958984375,12669
10,1000,0.2,7835725,8685,11439,9797.481689453125,10349
10,1000,0.2,7575292,8685,11439,10137.086181640625,12643
10,1000,0.2,7419588,8685,11439,9945.615966796875,12205
10,1000,0.2,7716989,8685,11439,10028.346923828125,16200
10,1000,0.2,8301246,8685,11439,9851.377685546875,11911
10,1000,0.2,8443922,8685,11439,9964.75634765625,13811
10,1000,0.2,8399187,8685,11439,10010.408935546875,12423
10,1000,0.2,8536907,8685,11439,9852.482666015625,12421
10,1000,0.2,8263162,8685,11439,10034.7685546875,12255
10,1000,0.2,8811899,8685,11439,9929.85791015625,11997
10,1000,0.2,8283430,8685,11439,9806.045654296875,10361
10,1000,0.2,8351145,8685,11439,9875.12158203125,12122
10,1000,0.2,8841904,8685,11439,9938.49658203125,12584
10,1000,0.2,8673545,8685,11439,9937.0400390625,10387
10,1000,0.2,8883653,8685,11439,9980.82666015625,14475
10,1000,0.2,9297648,8685,11439,9912.54931640625,12439
10,1000,0.2,8912962,8685,11439,9817.84228515625,12245
10,1000,0.2,9498955,8685,11439,9944.24169921875,12441
10,1000,0.2,9342749,8685,11439,9860.16162109375,11931
10,1000,0.2,9384101,8685,11439,10488.901123046875,15697
10,1000,0.2,9054790,8685,11439,9878.680419921875,17805
10,1000,0.2,9353648,8685,11439,9865.856201171875,17627
10,1000,0.2,9198214,8685,11439,9948.843505859375,15829
10,1000,0.2,9129019,8685,11439,10043.571533203125,14179
10,1000,0.2,9723943,8685,11439,10217.431640625,17889
10,1000,0.2,10152458,8685,11439,9825.146240234375,12237
10,1000,0.2,10236761,8685,11439,10059.763427734375,12670
10,1000,0.2,9831093,8685,11439,9895.97509765625,14203
10,1000,0.2,10082034,8685,11439,9974.40380859375,12085
10,1000,0.2,9742728,8685,11439,10125.6416015625,16051
10,1000,0.2,9974483,8685,11439,9836.43994140625,15897
10,1000,0.2,10288048,8685,11439,10067.060791015625,16261
10,1000,0.2,10048608,8685,11439,10160.1015625,16017
10,1000,0.2,10266930,8685,11439,10421.936767578125,13773
10,1000,0.2,10396889,8685,11439,10067.23974609375,12417
10,1000,0.2,10676839,8685,11439,9924.551025390625,12263
10,1000,0.2,10451814,8685,11439,9910.19384765625,12295
10,1000,0.2,10802548,8685,11439,9847.072021484375,15855
10,1000,0.2,11001248,8685,11439,9855.74609375,10377
10,1000,0.2,10783426,8685,11439,9890.537353515625,12105
10,1000,0.2,10480426,8685,11439,9852.199462890625,12265
10,1000,0.2,10430044,8685,11439,9864.749267578125,16059
10,1000,0.2,10421016,8685,11439,9847.5390625,12257
10,1000,0.2,10537677,8685,11439,9926.881103515625,12272
10,1000,0.2,11162019,8685,11439,9882.9013671875,16101
10,1000,0.2,11464738,8685,11439,9882.94580078125,12097
10,1000,0.2,11197919,8685,11439,10276.562744140625,13789
10,1000,0.2,11158205,8685,11439,9928.409423828125,12227
10,1000,0.2,11120929,8685,11439,9968.298095703125,13983
10,1000,0.2,11199689,8685,11439,9936.3466796875,12303
10,1000,0.2,11211048,8685,11439,9844.56103515625,12097
10,1000,0.2,11445366,8685,11439,10319.23046875,12103
10,1000,0.2,11419151,8685,11439,9989.761474609375,16045
10,1000,0.2,11549427,8685,11439,9999.240478515625,14021
10,1000,0.2,12297805,8685,11439,10295.40771484375,12341
10,1000,0.2,12048257,8685,11439,9939.114501953125,16135
10,1000,0.2,11886660,8685,11439,9939.760986328125,12269
10,1000,0.2,12046694,8685,11439,9846.36328125,15879
10,1000,0.2,11904416,8685,11439,9916.61181640625,15985
10,1000,0.2,12177819,8685,11439,9896.034423828125,12615
10,1000,0.2,12410726,8685,11439,9865.809326171875,12053
10,1000,0.2,12046726,8685,11439,9908.120361328125,12360
10,1000,0.2,11945340,8685,11439,10126.4658203125,14121
10,1000,0.2,11990343,8685,11439,9868.837158203125,12353
10,1000,0.2,13004852,8685,11439,9846.435302734375,17671
10,1000,0.2,12882554,8685,11439,9841.44873046875,12273
10,1000,0.2,12685488,8685,11439,10365.1220703125,17633
10,1000,0.2,12854832,8685,11439,9909.14453125,16007
10,1000,0.2,12578997,8685,11439,10035.688232421875,12219
10,1000,0.2,12772620,8685,11439,10417.800537109375,12231
10,1000,0.2,12886396,8685,11439,10092.248291015625,17981
10,1000,0.2,12720659,8685,11439,9864.29638671875,12211
10,1000,0.2,12998386,8685,11439,9915.928955078125,12275
10,1000,0.2,12607766,8685,11439,9872.60107421875,15995
10,1000,0.2,13444821,8685,11439,9824.8134765625,12144
10,1000,0.2,13557126,8685,11439,9796.44921875,15725
10,1000,0.2,13448797,8685,11439,9852.80712890625,12449
10,1000,0.2,13337953,8685,11439,10010.078125,12461
10,1000,0.2,13598403,8685,11439,9962.043212890625,15917
10,1000,0.2,13339351,8685,11439,9861.19873046875,15927
10,1000,0.2,13557125,8685,11439,10216.041748046875,14045
10,1000,0.2,13592202,8685,11439,10311.608642578125,11901
10,1000,0.2,13709254,8685,11439,9805.173095703125,15841
10,1000,0.2,13443839,8685,11439,9855.8564453125,16015
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,0,8685,11439,10537.16259765625,10155
10,1000,0.4,590158,8685,11439,10537.16259765625,10155
10,1000,0.4,481710,8685,11439,10537.16259765625,10155
10,1000,0.4,233680,8685,11439,10542.202880859375,10349
10,1000,0.4,608123,8685,11439,10539.2626953125,12055
10,1000,0.4,572351,8685,11439,10537.16259765625,10155
10,1000,0.4,21,8685,11439,10537.16259765625,10155
10,1000,0.4,126598,8685,11439,10577.482666015625,10559
10,1000,0.4,701178,8685,11439,10539.2626953125,12041
10,1000,0.4,594149,8685,11439,10541.58056640625,12053
10,1000,0.4,600119,8685,11439,10537.16259765625,10155
10,1000,0.4,1147174,8685,11439,10537.16259765625,10155
10,1000,0.4,1347371,8685,11439,10546.441162109375,10361
10,1000,0.4,1201485,8685,11439,10566.314208984375,10167
10,1000,0.4,1152750,8685,11439,10537.16259765625,10155
10,1000,0.4,1171851,8685,11439,10537.16259765625,10155
10,1000,0.4,1212404,8685,11439,10537.16259765625,10155
10,1000,0.4,764080,8685,11439,10550.18310546875,12249
10,1000,0.4,872872,8685,11439,10539.2626953125,12043
10,1000,0.4,1284322,8685,11439,10547.0810546875,10155
10,1000,0.4,849773,8685,11439,10537.16259765625,10155
10,1000,0.4,1735793,8685,11439,10740.86279296875,11889
10,1000,0.4,2142810,8685,11439,10543.4208984375,12043
10,1000,0.4,1723047,8685,11439,10537.16259765625,11911
10,1000,0.4,2018584,8685,11439,10537.16259765625,10155
10,1000,0.4,1901676,8685,11439,10564.042236328125,10169
10,1000,0.4,1600130,8685,11439,10537.16259765625,10155
10,1000,0.4,2092072,8685,11439,10538.84228515625,10155
10,1000,0.4,1851912,8685,11439,10537.16259765625,10155
10,1000,0.4,1752230,8685,11439,10536.361328125,10155
10,1000,0.4,1665090,8685,11439,10576.22265625,12097
10,1000,0.4,2354986,8685,11439,10537.16259765625,12037
10,1000,0.4,2795705,8685,11439,10531.3212890625,10347
10,1000,0.4,2643853,8685,11439,10537.58251953125,11923
10,1000,0.4,2762579,8685,11439,10581.7216796875,10335
10,1000,0.4,2834419,8685,11439,10549.342529296875,11921
10,1000,0.4,2933294,8685,11439,10538.8427734375,12005
10,1000,0.4,2421087,8685,11439,10536.361328125,10155
10,1000,0.4,2772876,8685,11439,10546.44140625,10155
10,1000,0.4,2703879,8685,11439,10547.242431640625,10155
10,1000,0.4,2835144,8685,11439,10536.361328125,10155
10,1000,0.4,3049584,8685,11439,10537.16259765625,11911
10,1000,0.4,3652077,8685,11439,10542.04052734375,11911
10,1000,0.4,3232233,8685,11439,10537.16259765625,11911
10,1000,0.4,3355255,8685,11439,10536.361328125,13949
10,1000,0.4,3562007,8685,11439,10537.16259765625,10155
10,1000,0.4,3231747,8685,11439,10551.884765625,11983
10,1000,0.4,3623471,8685,11439,10795.662109375,13611
10,1000,0.4,3663322,8685,11439,10553.962646484375,10155
10,1000,0.4,3564429,8685,11439,10567.861572265625,12174
10,1000,0.4,3404830,8685,11439,10537.16259765625,11911
10,1000,0.4,3985339,8685,11439,10610.242431640625,12087
10,1000,0.4,4186331,8685,11439,10606.462890625,13913
10,1000,0.4,3969423,8685,11439,10544.0419921875,13969
10,1000,0.4,4205571,8685,11439,10529.482666015625,11919
10,1000,0.4,4241572,8685,11439,10587.98291015625,12415
10,1000,0.4,4344111,8685,11439,10550.641845703125,10256
10,1000,0.4,4391014,8685,11439,10624.186767578125,13893
10,1000,0.4,3836446,8685,11439,10537.00244140625,10155
10,1000,0.4,3962783,8685,11439,10589.910888671875,12191
10,1000,0.4,4086208,8685,11439,10585.6826171875,12077
10,1000,0.4,4765670,8685,11439,10589.44287109375,12591
10,1000,0.4,5028041,8685,11439,10545.5625,10591
10,1000,0.4,4884765,8685,11439,10598.0625,12073
10,1000,0.4,4548220,8685,11439,10546.441162109375,10165
10,1000,0.4,4515601,8685,11439,10556.521728515625,12075
10,1000,0.4,5112608,8685,11439,10740.44287109375,13833
10,1000,0.4,4491282,8685,11439,10544.285888671875,12169
10,1000,0.4,4793915,8685,11439,10539.682373046875,10242
10,1000,0.4,4716976,8685,11439,10537.16259765625,10155
10,1000,0.4,5108980,8685,11439,10614.28125,12243
10,1000,0.4,5891826,8685,11439,10544.042724609375,11917
10,1000,0.4,5246699,8685,11439,10566.542236328125,12247
10,1000,0.4,5744662,8685,11439,10580.199462890625,14533
10,1000,0.4,5586864,8685,11439,10738.7626953125,11889
10,1000,0.4,5288153,8685,11439,10536.361328125,11911
10,1000,0.4,5401890,8685,11439,10541.08203125,10369
10,1000,0.4,5883459,8685,11439,10567.822265625,11996
10,1000,0.4,5400486,8685,11439,10539.2626953125,12039
10,1000,0.4,5457418,8685,11439,10564.042724609375,11994
10,1000,0.4,5471901,8685,11439,10591.501220703125,12097
10,1000,0.4,6010210,8685,11439,10548.083251953125,12059
10,1000,0.4,6283520,8685,11439,10545.520751953125,11917
10,1000,0.4,6479247,8685,11439,10635.8642578125,12429
10,1000,0.4,6399394,8685,11439,10574.760009765625,10375
10,1000,0.4,6369448,8685,11439,10584.454833984375,13923
